Time,Mass,O2,CO,NO2,NO,SO2,WaterTemp2,WaterTemp3,WaterTemp4,GapTemp,InnerWall,HandleTemp,FireTemp,OutsideSurface
0:23:47,0.120,10.86,-11.80,-1.01,-1.38,-1.02,22.69,22.69,39.31,0.00,24.25,24.75,25.00,24.25,
0:23:48,0.119,11.59,-11.93,-0.89,-1.38,-0.95,22.69,22.69,39.31,0.00,24.25,24.75,25.00,24.25,
0:23:49,0.120,10.80,-12.17,-1.31,-1.24,-1.29,22.69,22.69,39.31,0.00,24.25,25.00,25.00,24.25,
0:23:50,0.120,12.05,-8.26,-1.02,-1.49,-1.03,22.69,22.69,39.38,0.00,24.25,24.75,25.00,24.50,
0:23:51,0.120,11.80,-11.93,-1.01,-1.39,-1.05,22.69,22.69,39.38,0.00,24.25,24.75,25.00,24.50,
0:23:52,0.120,11.90,-14.00,-0.84,-1.38,-0.97,22.69,22.69,39.44,0.00,24.25,24.75,25.00,24.50,
0:23:53,0.119,11.77,-12.05,-0.76,-1.36,-0.78,22.69,22.69,39.44,0.00,24.25,24.75,25.00,24.50,
0:23:54,0.120,11.99,-12.05,-1.30,-1.36,-1.31,22.69,22.69,39.50,0.00,24.25,24.75,25.00,24.50,
0:23:55,0.120,11.90,-12.05,3.27,-1.38,3.26,22.75,22.69,39.50,0.00,24.25,25.00,25.00,24.50,
0:23:56,0.120,11.47,-12.05,-1.02,-1.31,-1.02,22.69,22.69,39.50,0.00,24.25,24.75,25.00,24.50,
0:23:57,0.120,11.53,-11.80,-1.02,-1.36,-1.06,22.69,22.69,39.56,0.00,24.25,25.00,25.25,24.50,
0:23:58,0.120,11.50,-10.22,-1.27,-1.33,-1.25,22.69,22.69,39.56,0.00,24.25,24.75,25.25,24.50,
0:23:59,0.120,11.74,-14.13,-1.30,-1.25,-1.39,22.69,22.69,39.63,0.00,24.25,24.75,25.25,24.50,
0:24:00,0.120,12.08,-15.22,-1.03,-0.79,-1.02,22.69,22.69,39.63,0.00,24.25,24.75,25.00,24.50,
0:24:01,0.120,11.59,-11.80,3.29,-1.33,3.27,22.69,22.69,39.69,0.00,24.25,24.75,25.25,24.50,
0:24:02,0.120,11.01,-12.17,-1.01,-0.78,-1.00,22.75,22.69,39.69,0.00,24.25,25.00,25.25,24.50,
0:24:03,0.120,11.44,-11.93,-1.20,-1.38,-1.29,22.69,22.69,39.69,0.00,24.25,24.75,25.25,24.50,
0:24:04,0.120,11.99,-12.05,-1.40,-1.40,-1.31,22.69,22.69,39.75,0.00,24.25,24.75,25.25,24.50,
0:24:05,0.120,11.50,-9.73,-1.08,-1.41,-1.03,22.69,22.69,39.75,0.00,24.25,24.75,25.25,24.50,
0:24:06,0.120,11.62,-11.80,-1.01,-1.38,-1.08,22.69,22.69,39.81,0.00,24.25,24.75,25.00,24.50,
0:24:07,0.120,11.44,-14.25,-1.00,-1.23,-1.01,22.69,22.69,39.81,0.00,24.25,25.00,25.25,24.50,
0:24:08,0.120,11.68,-12.05,-1.24,-1.40,-1.20,22.69,22.69,39.81,0.00,24.25,25.00,25.25,24.50,
0:24:09,0.120,11.86,-12.05,-1.01,-1.25,-1.13,22.69,22.69,39.88,0.00,24.25,25.00,25.25,24.50,
0:24:10,0.119,11.44,-12.05,-1.09,-1.41,-1.14,22.69,22.69,39.88,0.00,24.25,25.00,25.25,24.50,
0:24:11,0.119,9.39,-11.93,-1.02,-1.28,-1.02,22.69,22.69,39.88,0.00,24.25,25.00,25.25,24.50,
0:24:12,0.120,11.56,-12.29,-1.03,-1.25,-1.01,22.69,22.69,39.94,0.00,24.25,25.00,25.25,24.50,
0:24:13,0.120,11.53,-8.50,-1.30,-1.45,-1.24,22.69,22.69,39.94,0.00,24.25,25.00,25.25,24.25,
0:24:14,0.120,11.80,-13.88,-1.13,-1.39,-1.02,22.69,22.69,40.00,0.00,24.25,25.00,25.25,24.50,
0:24:15,0.120,11.41,-14.13,-1.01,-1.36,-1.03,22.69,22.69,40.00,0.00,24.25,25.00,25.25,24.50,
0:24:16,0.119,11.74,-12.05,-1.02,-1.38,-1.02,22.69,22.69,40.06,0.00,24.25,24.75,25.25,24.50,
0:24:17,0.120,11.31,-12.17,-0.76,-1.28,-0.80,22.69,22.69,40.06,0.00,24.25,24.75,25.25,24.50,
0:24:18,0.120,11.41,-11.93,-1.31,-0.85,-1.33,22.69,22.69,40.06,0.00,24.25,24.75,25.25,24.50,
0:24:19,0.120,11.74,-11.93,-1.16,-1.46,-1.22,22.69,22.63,40.13,0.00,24.25,24.75,25.25,24.50,
0:24:20,0.120,11.59,-8.87,-1.02,-1.14,-1.23,22.69,22.69,40.13,0.00,24.25,25.00,25.25,24.50,
0:24:21,0.119,11.19,-13.76,-1.02,-1.39,-1.01,22.69,22.69,40.19,0.00,24.25,25.00,25.25,24.50,
0:24:22,0.119,11.90,-14.13,-0.81,-1.22,-0.81,22.69,22.69,40.19,0.00,24.25,25.00,25.25,24.50,
0:24:23,0.119,11.93,-12.05,-1.30,-1.39,-1.31,22.69,22.69,40.25,0.00,24.25,25.00,25.25,24.50,
0:24:24,0.119,11.38,-11.80,-1.02,-1.20,-1.03,22.69,22.69,40.31,0.00,24.25,24.75,25.25,24.50,
0:24:25,0.119,11.01,-11.93,-1.20,-1.45,-1.05,22.69,22.69,40.31,0.00,24.25,24.75,25.25,24.50,
0:24:26,0.120,11.38,-11.80,-1.08,-1.30,-1.02,22.69,22.69,40.38,0.00,24.25,25.00,25.25,24.50,
0:24:27,0.120,9.39,-6.18,-1.22,-1.44,-1.23,22.69,22.69,40.38,0.00,24.25,25.00,25.25,24.50,
0:24:28,0.120,11.80,-13.39,-1.31,-1.30,-1.30,22.69,22.69,40.38,0.00,24.25,24.75,25.25,24.50,
0:24:29,0.120,10.83,-14.13,-1.05,-1.53,-1.11,22.69,22.69,40.38,0.00,24.25,24.75,25.25,24.50,
0:24:30,0.120,11.19,28.89,-1.01,-1.31,-1.02,22.69,22.69,40.44,0.00,24.25,25.00,25.25,24.50,
0:24:31,0.120,10.98,-12.05,-1.01,-1.31,-1.01,22.69,22.69,40.50,0.00,24.25,24.75,25.25,24.50,
0:24:32,0.119,11.44,-11.93,-1.19,-1.50,-1.19,22.69,22.69,40.50,0.00,24.25,24.75,25.25,24.50,
0:24:33,0.120,11.35,-12.05,-1.42,-1.38,-1.35,22.69,22.69,40.50,0.00,24.25,24.75,25.25,24.50,
0:24:34,0.119,12.11,-11.80,-1.16,-0.83,-1.01,22.69,22.69,40.56,0.00,24.25,25.00,25.25,24.50,
0:24:35,0.120,11.07,4.20,-1.02,-1.36,-1.02,22.69,22.69,40.63,0.00,24.25,25.00,25.25,24.50,
0:24:36,0.120,11.59,-11.56,-1.01,-1.28,-1.02,22.69,22.69,40.63,0.00,24.25,25.00,25.25,24.50,
0:24:37,0.120,11.96,-14.13,-1.14,-1.50,-1.22,22.69,22.69,40.69,0.00,24.25,24.75,25.25,24.50,
0:24:38,0.120,10.40,-12.41,-1.07,-1.39,-1.06,22.69,22.69,40.75,0.00,24.25,24.75,25.25,24.50,
0:24:39,0.120,10.89,-11.93,-1.02,-1.36,-1.02,22.69,22.69,40.75,0.00,24.25,25.00,25.25,24.50,
0:24:40,0.119,11.07,-12.05,-1.03,-1.22,-1.02,22.69,22.63,40.75,0.00,24.25,24.75,25.25,24.50,
0:24:41,0.120,10.95,-11.93,-1.20,-1.45,-1.05,22.69,22.69,40.81,0.00,24.25,25.00,25.25,24.50,
0:24:42,0.120,11.28,-8.63,-1.31,-1.36,-1.31,22.69,22.69,40.81,0.00,24.25,24.75,25.25,24.50,
0:24:43,0.119,12.14,-10.22,-1.22,-1.40,-1.18,22.69,22.69,40.88,0.00,24.25,24.75,25.25,24.50,
0:24:44,0.119,11.53,-14.25,-1.02,-1.36,-1.07,22.69,22.69,40.88,0.00,24.25,25.00,25.25,24.50,
0:24:45,0.120,11.77,-13.76,-1.00,-1.39,-1.03,22.69,22.69,40.88,0.00,24.25,24.75,25.25,24.50,
0:24:46,0.119,11.41,-11.93,-0.80,-1.30,-0.81,22.69,22.69,40.94,0.00,24.25,24.75,25.25,24.50,
0:24:47,0.119,11.77,-11.93,-1.30,-1.40,-1.44,22.69,22.69,41.00,0.00,24.25,24.75,25.25,24.50,
0:24:48,0.119,11.74,-11.68,-1.24,-1.33,-1.23,22.69,22.63,41.00,0.00,24.25,24.75,25.25,24.50,
0:24:49,0.120,11.53,-12.29,-1.03,-1.39,-1.01,22.69,22.63,41.06,0.00,24.25,24.75,25.25,24.50,
0:24:50,0.119,11.07,-8.50,-1.02,-1.33,-1.09,22.69,22.69,41.06,0.00,24.25,24.75,25.25,24.50,
0:24:51,0.119,11.90,-12.90,0.22,-1.22,-0.26,22.69,22.63,41.06,0.00,24.25,24.75,25.25,24.50,
0:24:52,0.120,10.83,-14.37,-1.33,-1.14,-1.30,22.69,22.63,41.13,0.00,24.25,24.75,25.25,24.50,
0:24:53,0.120,11.99,-11.93,-1.01,-1.39,-1.17,22.69,22.69,41.19,0.00,24.25,24.75,25.25,24.50,
0:24:54,0.119,11.99,-12.05,-1.02,-1.18,-1.02,22.69,22.63,41.19,0.00,24.25,25.00,25.25,24.50,
0:24:55,0.120,11.38,-12.05,-1.01,-1.12,-1.17,22.69,22.69,41.19,0.00,24.25,24.75,25.25,24.50,
0:24:56,0.120,11.44,-11.80,-0.87,-1.38,-0.86,22.69,22.63,41.25,0.00,24.25,24.75,25.25,24.50,
0:24:57,0.120,11.83,-13.15,-1.31,-1.38,-1.31,22.69,22.69,41.31,0.00,24.25,25.00,25.25,24.50,
0:24:58,0.119,11.22,-8.02,-0.92,-1.39,-1.03,22.69,22.69,41.31,0.00,24.25,24.75,25.25,24.50,
0:24:59,0.120,12.20,21.07,-1.05,-1.28,-0.97,22.69,22.69,41.38,0.00,24.25,24.75,25.25,24.50,
0:25:00,0.119,11.56,28.64,-1.01,-1.28,-1.01,22.69,22.69,41.44,0.00,24.25,25.00,25.25,24.50,
0:25:01,0.120,11.83,-12.29,-1.13,-1.42,-1.25,22.69,22.69,41.44,0.00,24.25,24.75,25.25,24.50,
0:25:02,0.119,11.62,-11.93,-1.29,-1.41,-1.33,22.69,22.69,41.44,0.00,24.25,24.75,25.25,24.50,
0:25:03,0.120,11.31,-12.05,-1.17,-1.29,-1.03,22.69,22.69,41.50,0.00,24.25,24.75,25.25,24.50,
0:25:04,0.120,11.68,29.50,-1.06,-1.35,-1.03,22.69,22.69,41.50,0.00,24.25,24.75,25.25,24.50,
0:25:05,0.120,11.01,-12.05,-1.11,-1.41,-1.02,22.69,22.69,41.56,0.00,24.25,24.75,25.25,24.50,
0:25:06,0.119,10.34,-11.93,-1.12,-1.34,-1.11,22.69,22.69,41.56,0.00,24.25,25.00,25.25,24.50,
0:25:07,0.119,11.93,-8.38,-1.39,-1.39,-1.31,22.69,22.69,41.56,0.00,24.25,25.00,25.25,24.50,
0:25:08,0.119,11.93,-13.88,-1.01,-1.40,-1.07,22.69,22.69,41.63,0.00,24.50,25.00,25.25,24.50,
0:25:09,0.119,11.74,29.01,-1.03,-1.08,-1.14,22.69,22.69,41.63,0.00,24.25,25.00,25.25,24.50,
0:25:10,0.120,11.44,-13.03,-1.01,-1.17,-1.06,22.69,22.69,41.69,0.00,24.25,25.00,25.25,24.50,
0:25:11,0.119,11.71,-11.93,-1.30,-1.39,-1.31,22.69,22.69,41.75,0.00,24.25,25.00,25.25,24.50,
0:25:12,0.119,11.71,-11.93,3.24,-1.18,3.23,22.69,22.69,41.75,0.00,24.50,25.00,25.25,24.50,
0:25:13,0.119,11.62,-12.54,-1.05,-1.40,-1.01,22.69,22.69,41.81,0.00,24.25,24.75,25.25,24.50,
0:25:14,0.120,11.90,-11.80,-1.03,-1.38,-1.02,22.69,22.69,41.88,0.00,24.50,25.00,25.25,24.50,
0:25:15,0.120,8.60,-8.99,0.82,-1.39,0.05,22.69,22.69,41.94,0.00,24.25,24.75,25.25,24.50,
0:25:16,0.119,11.44,-13.76,-1.36,-1.42,-1.31,22.69,22.63,41.94,0.00,24.25,25.00,25.25,24.50,
0:25:17,0.119,9.73,-14.00,-1.22,-1.36,-1.27,22.69,22.69,42.00,0.00,24.25,25.00,25.25,24.50,
0:25:18,0.120,11.16,-11.93,-1.01,-1.36,-1.05,22.69,22.69,42.00,0.00,24.25,24.75,25.25,24.50,
0:25:19,0.119,10.80,-12.29,-1.11,-1.30,-1.02,22.69,22.63,42.06,0.00,24.25,24.75,25.25,24.50,
0:25:20,0.119,11.41,-12.66,-0.86,-1.40,-0.80,22.69,22.63,42.06,0.00,24.25,24.75,25.25,24.50,
0:25:21,0.119,12.02,-12.05,-1.40,-1.41,-1.33,22.69,22.63,42.13,0.00,24.25,24.75,25.25,24.50,
0:25:22,0.119,11.56,-11.93,-1.25,-1.29,-1.19,22.69,22.63,42.13,0.00,24.25,24.75,25.25,24.50,
0:25:23,0.120,11.13,5.91,-1.01,-0.78,-1.03,22.69,22.63,42.19,0.00,24.25,24.75,25.25,24.50,
0:25:24,0.120,11.56,-10.58,-1.01,-1.03,-1.02,22.69,22.63,42.19,0.00,24.25,24.75,25.25,24.50,
0:25:25,0.119,11.80,-14.25,-0.98,-1.36,-1.13,22.69,22.63,42.19,0.00,24.25,24.75,25.25,24.50,
0:25:26,0.119,11.62,29.13,-1.30,-1.39,-1.40,22.69,22.69,42.25,0.00,24.25,24.75,25.25,24.50,
0:25:27,0.119,11.90,-13.76,-1.07,-1.41,-1.02,22.69,22.63,42.25,0.00,24.25,24.75,25.25,24.50,
0:25:28,0.119,10.89,-12.05,-1.01,-1.20,-1.17,22.69,22.63,42.31,0.00,24.25,24.75,25.25,24.50,
0:25:29,0.119,11.41,-12.54,-1.03,-1.39,-1.01,22.69,22.63,42.31,0.00,24.50,24.75,25.25,24.50,
0:25:30,0.120,12.11,-12.05,-0.54,-1.28,-0.45,22.69,22.63,42.38,0.00,24.25,24.75,25.25,24.50,
0:25:31,0.120,11.53,-9.24,-1.30,-1.38,-1.46,22.69,22.63,42.44,0.00,24.25,24.75,25.25,24.50,
0:25:32,0.119,9.54,-9.60,-1.13,-1.40,-1.09,22.69,22.63,42.44,0.00,24.25,24.75,25.25,24.50,
0:25:33,0.120,11.96,-13.88,-1.02,-1.29,-1.00,22.69,22.63,42.50,0.00,24.25,24.75,25.25,24.50,
0:25:34,0.119,11.77,-12.90,-1.02,-1.38,-1.07,22.69,22.63,42.56,0.00,24.50,24.75,25.25,24.50,
0:25:35,0.119,11.25,-12.05,-1.03,-1.29,-1.05,22.69,22.63,42.56,0.00,24.25,24.75,25.25,24.50,
0:25:36,0.120,11.56,-12.17,3.23,-1.38,3.27,22.69,22.63,42.56,0.00,24.25,24.75,25.25,24.50,
0:25:37,0.119,11.65,-11.93,-1.02,-1.29,-1.08,22.69,22.69,42.69,0.00,24.25,24.75,25.25,24.50,
0:25:38,0.119,9.63,-11.80,-1.08,-1.42,-0.97,22.69,22.63,42.69,0.00,24.50,24.75,25.25,24.50,
0:25:39,0.119,11.25,-9.24,-1.02,-1.39,-1.01,22.69,22.69,42.69,0.00,24.25,24.75,25.25,24.50,
0:25:40,0.119,11.50,-10.70,-0.97,-1.39,-0.97,22.69,22.63,42.75,0.00,24.25,24.75,25.25,24.50,
0:25:41,0.119,11.93,-13.88,-1.34,-0.58,-1.23,22.69,22.63,42.81,0.00,24.50,24.75,25.25,24.50,
0:25:42,0.120,11.41,-11.93,-1.01,-1.39,-1.03,22.69,22.63,42.81,0.00,24.25,24.75,25.25,24.50,
0:25:43,0.119,11.01,-11.93,-1.01,-1.39,-1.05,22.69,22.63,42.81,0.00,24.25,24.75,25.25,24.50,
0:25:44,0.120,11.62,-12.05,-1.08,-1.27,-1.07,22.69,22.63,42.88,0.00,24.50,24.75,25.25,24.50,
0:25:45,0.119,11.25,-12.05,-1.31,-1.22,-1.30,22.69,22.63,42.94,0.00,24.25,24.75,25.25,24.50,
0:25:46,0.120,11.13,-11.93,3.26,-1.16,3.27,22.69,22.63,42.94,0.00,24.50,24.75,25.25,24.50,
0:25:47,0.119,7.31,-8.38,-1.01,-1.38,-1.01,22.69,22.69,42.94,0.00,24.50,24.75,25.25,24.50,
0:25:48,0.119,11.96,-14.25,-1.03,-1.27,-1.03,22.69,22.69,43.00,0.00,24.25,24.75,25.25,24.50,
0:25:49,0.120,11.41,-14.49,-1.01,-1.39,-0.97,22.69,22.69,43.06,0.00,24.50,24.75,25.25,24.50,
0:25:50,0.120,11.28,-12.05,-1.30,-1.38,-1.30,22.69,22.63,43.06,0.00,24.50,24.75,25.25,24.50,
0:25:51,0.120,12.02,-11.68,-1.31,-1.30,-1.31,22.69,22.63,43.06,0.00,24.50,24.75,25.25,24.50,
0:25:52,0.119,11.68,-11.93,-1.14,-1.44,-1.05,22.69,22.63,43.13,0.00,24.50,24.75,25.25,24.50,
0:25:53,0.120,11.77,-12.29,-1.03,-1.31,-1.00,22.69,22.69,43.13,0.00,24.50,24.75,25.25,24.50,
0:25:54,0.120,11.44,-9.60,-1.00,-1.33,-1.01,22.69,22.63,43.19,0.00,24.50,24.75,25.25,24.50,
0:25:55,0.120,11.13,-9.85,-1.30,-0.76,-1.33,22.69,22.63,43.19,0.00,24.50,24.75,25.25,24.50,
0:25:56,0.119,11.50,-8.14,-1.02,-0.73,-1.02,22.69,22.63,43.25,0.00,24.50,24.75,25.25,24.50,
0:25:57,0.119,11.74,-15.59,-1.08,-1.39,-1.02,22.69,22.63,43.31,0.00,24.50,24.75,25.25,24.50,
0:25:58,0.119,11.77,29.37,-1.13,-1.20,-1.03,22.69,22.63,43.31,0.00,24.50,24.75,25.25,24.50,
0:25:59,0.119,11.56,29.25,-1.02,-1.19,-1.05,22.69,22.63,43.38,0.00,24.50,24.75,25.25,24.50,
0:26:00,0.119,11.41,-11.93,-1.34,-1.38,-1.31,22.69,22.63,43.38,0.00,24.50,24.75,25.25,24.50,
0:26:01,0.119,11.80,-12.41,-1.02,-1.33,-1.01,22.69,22.63,43.44,0.00,24.50,24.75,25.25,24.50,
0:26:02,0.119,11.59,-12.29,-1.02,-1.24,-0.97,22.69,22.63,43.44,0.00,24.50,24.75,25.25,24.50,
0:26:03,0.119,11.59,-9.12,-1.05,-1.39,-1.01,22.69,22.63,43.56,0.00,24.50,24.75,25.25,24.50,
0:26:04,0.120,11.90,-10.83,-1.00,-1.35,-1.00,22.69,22.63,43.56,0.00,24.50,24.75,25.25,24.50,
0:26:05,0.119,11.16,-14.13,-1.31,-1.39,-1.31,22.69,22.63,43.63,0.00,24.50,24.75,25.25,24.50,
0:26:06,0.119,11.71,-14.00,-1.03,-1.38,-1.01,22.69,22.63,43.63,0.00,24.50,24.75,25.25,24.50,
0:26:07,0.119,11.93,-11.93,-1.09,-1.24,-1.03,22.69,22.63,43.69,0.00,24.50,24.75,25.25,24.50,
0:26:08,0.119,11.56,-11.93,-1.01,-1.39,-1.06,22.69,22.63,43.75,0.00,24.50,24.75,25.25,24.50,
0:26:09,0.119,11.80,-12.05,-0.94,-1.39,-1.05,22.69,22.63,43.75,0.00,24.50,25.00,25.25,24.50,
0:26:10,0.119,11.28,-11.68,-1.30,-1.39,-1.29,22.69,22.63,43.81,0.00,24.50,24.75,25.25,24.50,
0:26:11,0.119,11.65,-10.70,3.17,-0.76,3.23,22.69,22.63,43.88,0.00,24.50,24.75,25.25,24.50,
0:26:12,0.119,11.13,-12.78,-1.01,-1.12,-1.02,22.69,22.63,43.88,0.00,24.75,24.75,25.25,24.50,
0:26:13,0.119,11.53,-14.00,-1.02,-1.18,-1.07,22.69,22.63,43.94,0.00,24.50,24.75,25.25,24.50,
0:26:14,0.119,12.05,-12.05,-1.30,-1.39,-1.44,22.69,22.63,44.00,0.00,24.50,24.75,25.25,24.50,
0:26:15,0.119,12.05,-11.93,-1.30,-1.38,-1.35,22.69,22.63,44.06,0.00,24.50,24.75,25.25,24.50,
0:26:16,0.119,12.02,-11.93,-1.02,-1.22,-0.92,22.69,22.63,44.06,0.00,24.50,24.75,25.25,24.50,
0:26:17,0.119,11.50,-11.80,-1.02,-1.49,-1.06,22.69,22.63,44.13,0.00,24.50,24.75,25.25,24.50,
0:26:18,0.119,11.41,-9.60,-1.05,-1.25,-1.17,22.69,22.63,44.19,0.00,24.50,24.75,25.25,24.50,
0:26:19,0.118,10.15,-9.24,-1.36,-1.44,-1.31,22.69,22.63,44.25,0.00,24.50,24.75,25.50,24.50,
0:26:20,0.119,8.84,-13.76,-1.34,-1.39,-1.31,22.69,22.63,44.25,0.00,24.50,24.75,25.25,24.50,
0:26:21,0.119,11.28,-14.25,-0.94,-1.29,-1.02,22.69,22.63,44.31,0.00,24.50,24.75,25.50,24.50,
0:26:22,0.119,11.22,-12.17,-1.02,-1.38,-1.02,22.69,22.63,44.38,0.00,24.50,24.75,25.50,24.50,
0:26:23,0.119,10.83,-12.29,-1.02,-1.30,-1.00,22.69,22.63,44.38,0.00,24.50,24.75,25.50,24.50,
0:26:24,0.120,11.99,-12.05,-1.25,-1.25,-1.38,22.69,22.63,44.44,0.00,24.50,24.75,25.50,24.50,
0:26:25,0.119,11.77,-11.80,-1.01,-1.34,-1.02,22.69,22.63,44.50,0.00,24.50,24.75,25.50,24.50,
0:26:26,0.119,11.96,-8.99,-1.03,-1.28,-1.18,22.69,22.63,44.50,0.00,24.50,24.75,25.50,24.50,
0:26:27,0.119,11.28,-10.95,-1.03,-0.81,-1.02,22.69,22.63,44.50,0.00,24.50,24.75,25.50,24.50,
0:26:28,0.119,11.90,-14.25,-1.02,-1.49,-1.00,22.69,22.63,44.56,0.00,24.50,24.75,25.25,24.75,
0:26:29,0.119,11.86,-11.93,-1.11,-1.03,-1.11,22.69,22.63,44.63,0.00,24.50,24.75,25.50,24.75,
0:26:30,0.119,11.93,-11.93,-1.07,-1.05,-1.03,22.69,22.63,44.63,0.00,24.50,24.75,25.50,24.75,
0:26:31,0.119,11.99,-12.78,-1.06,-1.39,-1.03,22.69,22.63,44.69,0.00,24.50,24.75,25.50,24.75,
0:26:32,0.120,11.53,-12.29,-1.02,-1.23,-1.01,22.69,22.63,44.69,0.00,24.50,24.75,25.25,24.75,
0:26:33,0.119,10.73,-12.54,-0.92,-1.39,-0.92,22.69,22.63,44.75,0.00,24.50,24.75,25.50,24.50,
0:26:34,0.119,11.68,-8.14,-1.39,-1.40,-1.30,22.69,22.63,44.75,0.00,24.50,24.75,25.50,24.50,
0:26:35,0.118,11.35,-12.41,-1.03,-1.28,-1.03,22.69,22.63,44.81,0.00,24.50,24.75,25.50,24.75,
0:26:36,0.119,12.02,-14.00,-1.01,-1.45,-1.06,22.69,22.63,44.81,0.00,24.50,24.75,25.50,24.75,
0:26:37,0.119,11.35,-12.05,-1.00,-1.29,-1.09,22.63,22.63,44.81,0.00,24.50,24.75,25.50,24.50,
0:26:38,0.119,11.38,-12.05,-0.83,-1.27,-0.90,22.69,22.63,44.88,0.00,24.50,24.75,25.50,24.50,
0:26:39,0.119,9.24,-12.17,-1.31,-1.36,-1.30,22.69,22.63,44.88,0.00,24.50,24.75,25.50,24.50,
0:26:40,0.119,9.88,-12.05,3.27,-1.30,3.27,22.63,22.63,44.94,0.00,24.50,24.75,25.50,24.50,
0:26:41,0.119,12.02,-9.60,-0.98,-0.86,-1.00,22.69,22.63,44.94,0.00,24.50,24.75,25.50,24.50,
0:26:42,0.119,11.38,-9.48,-1.05,-1.06,-1.03,22.69,22.63,44.94,0.00,24.50,24.75,25.50,24.50,
0:26:43,0.119,12.17,-14.25,-0.80,-1.40,-0.76,22.69,22.63,45.00,0.00,24.50,24.75,25.50,24.50,
0:26:44,0.119,10.95,-14.00,-1.31,-1.13,-1.45,22.69,22.63,45.06,0.00,24.50,24.75,25.50,24.50,
0:26:45,0.119,11.50,-11.93,-1.01,-1.38,-1.13,22.63,22.63,45.06,0.00,24.50,24.75,25.50,24.75,
0:26:46,0.119,8.66,-12.05,-1.01,-1.39,-1.02,22.69,22.63,45.06,0.00,24.50,24.75,25.50,24.50,
0:26:47,0.119,11.28,-12.29,-1.01,-1.38,-1.00,22.69,22.63,45.13,0.00,24.50,24.75,25.50,24.50,
0:26:48,0.119,9.39,-12.17,-1.22,-1.39,-1.19,22.63,22.63,45.19,0.00,24.50,24.75,25.50,24.50,
0:26:49,0.120,11.38,-8.87,-1.31,-1.27,-1.30,22.69,22.63,45.19,0.00,24.50,24.75,25.50,24.75,
0:26:50,0.119,11.96,-11.19,-1.01,-1.22,-1.03,22.63,22.63,45.25,0.00,24.50,24.75,25.50,24.75,
0:26:51,0.119,11.50,-14.00,-1.01,-1.51,-1.08,22.63,22.63,45.31,0.00,24.50,24.75,25.50,24.50,
0:26:52,0.119,11.93,-11.80,-1.14,-1.27,-1.02,22.63,22.63,45.38,0.00,24.50,24.75,25.50,24.75,
0:26:53,0.119,11.65,-12.05,-1.18,-1.39,-1.16,22.63,22.63,45.38,0.00,24.50,24.75,25.50,24.50,
0:26:54,0.119,11.86,-12.05,-1.40,-1.40,-1.30,22.63,22.63,45.44,0.00,24.50,24.75,25.50,24.75,
0:26:55,0.119,10.89,-12.17,-1.01,-1.38,-1.01,22.69,22.63,45.50,0.00,24.50,24.75,25.50,24.75,
0:26:56,0.119,10.92,-12.66,3.23,-1.34,3.28,22.63,22.63,45.50,0.00,24.50,24.75,25.50,24.75,
0:26:57,0.119,11.38,-8.26,-0.97,-0.80,-1.03,22.63,22.63,45.56,0.00,24.50,24.75,25.50,24.75,
0:26:58,0.119,11.35,-13.88,-1.30,-1.29,-1.35,22.63,22.63,45.63,0.00,24.50,24.75,25.50,24.75,
0:26:59,0.120,12.17,-14.25,-1.18,-1.23,-1.13,22.63,22.63,45.63,0.00,24.50,24.75,25.50,24.75,
0:27:00,0.119,11.86,-11.80,-1.06,-1.13,-1.03,22.63,22.63,45.69,0.00,24.50,25.00,25.50,24.50,
0:27:01,0.119,11.35,-11.80,-1.01,-1.13,-1.05,22.63,22.63,45.69,0.00,24.50,24.75,25.50,24.75,
0:27:02,0.119,11.83,-12.05,-0.96,-1.39,-0.81,22.63,22.63,45.69,0.00,24.50,24.75,25.50,24.75,
0:27:03,0.119,12.02,-11.80,-1.47,-1.17,-1.34,22.63,22.63,45.75,0.00,24.75,24.75,25.50,24.75,
0:27:04,0.119,11.65,-11.80,-1.23,-1.36,-1.24,22.63,22.63,45.75,0.00,24.50,24.75,25.50,24.75,
0:27:05,0.119,11.50,-4.59,-1.01,-1.38,-1.12,22.63,22.63,45.75,0.00,24.75,24.75,25.50,24.75,
0:27:06,0.119,10.83,-14.13,-1.01,-1.36,-1.08,22.69,22.63,45.81,0.00,24.75,24.75,25.50,24.75,
0:27:07,0.119,5.72,-13.88,-0.78,-1.38,-0.90,22.63,22.63,45.81,0.00,24.50,24.75,25.75,24.75,
0:27:08,0.119,11.44,-12.05,-0.89,-1.27,-0.91,22.63,22.63,45.88,0.00,24.75,24.75,25.50,24.75,
0:27:09,0.119,11.47,-11.93,-1.03,-1.39,-1.02,22.63,22.63,45.88,0.00,24.75,24.75,25.50,24.50,
0:27:10,0.119,12.20,-12.54,-1.07,-1.40,-1.03,22.63,22.63,45.94,0.00,24.75,24.75,25.50,24.75,
0:27:11,0.119,11.50,-11.93,-1.01,-1.33,-1.03,22.69,22.63,45.94,0.00,24.75,24.75,25.50,24.75,
0:27:12,0.119,11.86,-8.75,-0.95,-1.38,-0.94,22.63,22.63,46.00,0.00,24.75,24.75,25.50,24.75,
0:27:13,0.119,11.13,-11.93,-1.31,-1.33,-1.31,22.63,22.63,46.00,0.00,24.75,24.75,25.50,24.50,
0:27:14,0.119,11.83,-14.13,-1.03,-0.80,-1.01,22.63,22.63,46.06,0.00,24.75,24.75,25.50,24.75,
